Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken
ORD-DB4DD349,2025-10-13,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,26,24,0,On Time,None,0.59,2.3,2.85,2485.96,3127,Standard Shipping
ORD-386594B0,2025-08-13,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,14,5,Late,Severe Weather (Typhoon/Storm),0.5,9.1,3.7,4042.8,4492,Standard Shipping
ORD-E9410BEC,2024-05-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,None,0.14,3.8,3.77,1189.59,2087,Standard Shipping
ORD-B27D1280,2024-05-27,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,8,3,Late,Port Congestion,0.43,2.7,1.19,51091.43,3937,Expedited Air Freight
ORD-284BEA96,2025-10-25,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,15,12,0,On Time,None,0.77,0.0,3.95,5098.48,5761,Standard Shipping
ORD-C6FF0E36,2024-04-04,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,26,24,0,On Time,None,0.38,4.5,3.71,4364.25,6325,Standard Shipping
ORD-3991BF5C,2024-06-28,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,8,7,0,On Time,None,0.79,6.9,5.13,1456.16,1627,Standard Shipping
ORD-6A7D11BB,2024-10-29,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,24,0,On Time,None,0.56,8.9,3.62,5616.78,7201,Standard Shipping
ORD-9A5A850F,2025-01-25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,30,28,0,On Time,None,0.31,5.6,4.52,2927.2,4469,Standard Shipping
ORD-1F5FFC07,2025-07-29,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,30,28,0,On Time,None,0.32,0.8,1.71,1588.62,2407,Standard Shipping
ORD-435E6350,2024-11-21,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,27,23,0,On Time,None,0.68,9.8,4.87,132.72,158,Standard Shipping
ORD-FA9DAE16,2024-10-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,19,0,On Time,None,0.21,4.0,1.96,445.88,737,Standard Shipping
ORD-F94CF949,2024-04-03,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,45,16,Late,Geopolitical Conflict (Route Diversion),0.36,4.7,5.17,1929.02,1773,Re-routing
ORD-4BB57571,2024-04-04,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,4,3,0,On Time,None,0.65,3.8,3.79,25709.47,2833,Standard Shipping
ORD-A76FE11C,2025-02-20,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,9,7,0,On Time,None,0.48,8.5,5.68,5370.92,7258,Standard Shipping
ORD-D36034AB,2024-09-02,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,28,0,On Time,None,0.48,5.6,5.35,2362.82,3193,Standard Shipping
ORD-57342FD6,2025-02-01,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,14,12,0,On Time,None,0.14,1.5,4.83,78.66,138,Standard Shipping
ORD-9EDDAD88,2024-01-30,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,2,0,On Time,None,0.62,9.7,4.61,53353.08,5988,Standard Shipping
ORD-97ACF830,2025-08-29,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,27,24,0,On Time,None,0.85,0.5,1.81,2353.2,2544,Standard Shipping
ORD-F0BF2E8A,2025-10-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,17,0,On Time,None,0.56,5.6,3.36,4006.86,5137,Standard Shipping
ORD-FE7EC3B5,2025-03-13,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,25,24,0,On Time,None,0.77,3.8,5.88,104.43,118,Standard Shipping
ORD-1B879BF4,2025-08-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,None,0.39,8.9,3.73,5954.76,8568,Standard Shipping
ORD-677B0194,2025-10-16,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,13,13,0,On Time,None,0.2,0.8,5.19,2602.8,4338,Standard Shipping
ORD-0774910C,2024-09-18,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,7,0,On Time,None,0.41,7.9,5.48,795.24,1128,Standard Shipping
ORD-C62417E4,2024-08-02,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,29,0,On Time,None,0.76,6.6,0.68,2681.36,3047,Standard Shipping
ORD-3F7BD166,2025-11-09,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,36,35,0,On Time,None,0.31,8.9,5.13,715.26,1092,Standard Shipping
ORD-A574A0A1,2024-01-08,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,None,0.78,0.6,5.85,4927.04,5536,Standard Shipping
ORD-29B72530,2024-07-21,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,13,12,0,On Time,None,0.79,7.6,2.69,7015.01,7838,Standard Shipping
ORD-5FA788E3,2025-03-02,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,25,24,0,On Time,None,0.64,0.1,2.78,4183.64,5102,Standard Shipping
ORD-81907087,2025-08-03,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,5,4,0,On Time,None,0.87,7.2,3.97,65947.42,6412,Standard Shipping
ORD-2439A296,2024-10-13,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,13,12,0,On Time,None,0.73,4.8,2.44,4776.53,5522,Standard Shipping
ORD-B9EAFFDB,2024-01-16,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,37,35,0,On Time,None,0.6,1.3,0.75,5076.8,6346,Standard Shipping
ORD-D89B8D22,2025-04-28,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,5,2,0,On Time,None,0.64,1.6,3.39,56907.18,6309,Standard Shipping
ORD-492E5C1B,2024-02-24,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,13,12,0,On Time,None,0.7,3.3,3.22,436.05,513,Standard Shipping
ORD-B4EB025A,2024-08-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,None,0.21,9.1,2.16,5201.18,8597,Standard Shipping
ORD-FB3352BD,2024-08-02,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,None,0.38,8.5,1.96,4996.29,7241,Standard Shipping
ORD-F1D2D17A,2024-08-13,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,36,0,On Time,None,0.15,4.9,4.22,3015.3,5244,Standard Shipping
ORD-3B899AFD,2025-05-25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,8,13,5,Late,Port Congestion,0.37,3.9,5.42,6829.72,9064,Standard Shipping
ORD-69875F6E,2025-08-02,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,7,0,On Time,None,0.78,1.5,5.61,2841.77,3193,Standard Shipping
ORD-C992FBDD,2025-06-04,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,23,0,On Time,None,0.82,5.5,4.19,1076.53,1183,Standard Shipping
ORD-DBC8A8E5,2024-08-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,17,0,On Time,None,0.81,6.4,3.86,7993.86,8833,Standard Shipping
ORD-99D7B46E,2025-03-14,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,6,2,0,On Time,None,0.58,4.1,5.43,7299.6,840,Standard Shipping
ORD-9EEFA8E4,2024-01-19,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,7,0,On Time,None,0.77,4.5,3.4,5554.26,6276,Standard Shipping
ORD-61470CE8,2025-09-25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,None,0.28,6.6,3.01,2450.56,3829,Standard Shipping
ORD-570D5510,2024-05-08,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,13,19,6,Late,Port Congestion,0.53,7.9,2.48,6684.88,7944,Standard Shipping
ORD-8DBCD084,2024-01-17,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,26,25,0,On Time,None,0.47,7.1,3.51,2279.24,3101,Standard Shipping
ORD-AB93D4D4,2025-06-25,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,3,2,0,On Time,None,0.73,0.3,2.83,81077.32,8521,Standard Shipping
ORD-D2E2B0C0,2024-01-21,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,10,7,0,On Time,None,0.74,9.3,4.22,1364.16,1568,Standard Shipping
ORD-2DF61C51,2025-09-10,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,9,7,0,On Time,None,0.32,5.5,3.77,392.7,595,Standard Shipping
ORD-DD8202F5,2025-02-15,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,23,0,On Time,None,0.17,6.6,4.34,160.88,275,Standard Shipping
ORD-685EFD09,2024-12-02,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,35,0,On Time,None,0.16,0.5,2.35,761.54,1313,Standard Shipping
ORD-45C46D34,2024-04-28,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,38,35,0,On Time,None,0.7,2.0,2.28,450.5,530,Standard Shipping
ORD-64947CE7,2025-10-28,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,24,0,On Time,None,0.29,3.1,3.58,1659.59,2573,Standard Shipping
ORD-F70949CB,2025-08-29,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,12,0,On Time,None,0.88,0.1,1.88,7994.7,8505,Standard Shipping
ORD-43F83F3A,2024-02-10,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,31,28,0,On Time,None,0.72,2.8,3.65,5918.52,6882,Standard Shipping
ORD-BF2F96A2,2024-04-20,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,30,28,0,On Time,None,0.37,1.9,2.14,287.7,420,Standard Shipping
ORD-37516107,2025-12-09,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,28,0,On Time,None,0.43,2.4,3.98,6412.84,8969,Standard Shipping
ORD-27C7D1D5,2024-07-09,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,37,35,0,On Time,None,0.33,1.5,2.06,170.24,256,Standard Shipping
ORD-8485E49C,2024-08-09,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,13,9,0,On Time,None,0.67,1.9,2.41,3231.45,3870,Standard Shipping
ORD-EAE61715,2025-08-23,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,28,0,On Time,None,0.24,8.0,4.39,3751.62,6051,Standard Shipping
ORD-BA2DF472,2024-05-03,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,6,4,0,On Time,None,0.38,9.4,4.52,44037.18,5802,Standard Shipping
ORD-9105425B,2025-08-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,21,20,0,On Time,None,0.84,2.7,3.99,6064.64,6592,Standard Shipping
ORD-825EB4EC,2024-07-28,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,36,35,0,On Time,None,0.87,5.1,3.97,4066.32,4349,Standard Shipping
ORD-1FB6D488,2024-04-26,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,31,28,0,On Time,None,0.24,9.3,3.74,2739.16,4418,Standard Shipping
ORD-67F9795C,2024-11-22,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,38,35,0,On Time,None,0.46,2.6,4.46,3674.09,5033,Standard Shipping
ORD-EC76E84A,2025-03-20,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,29,37,8,Late,Geopolitical Conflict (Route Diversion),0.69,1.0,3.27,7002.67,3453,Expedited Air Freight
ORD-BE5471CA,2025-10-22,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,38,34,0,On Time,None,0.63,1.4,3.37,7371.67,9045,Standard Shipping
ORD-B0CABB7C,2024-06-23,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,24,0,On Time,None,0.87,2.7,2.8,3330.47,3562,Standard Shipping
ORD-3CB9493D,2024-02-10,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,28,0,On Time,None,0.81,1.8,2.69,2576.53,2847,Standard Shipping
ORD-2E192EF6,2025-11-30,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,4,2,0,On Time,None,0.85,5.3,3.91,99755.7,9804,Standard Shipping
ORD-D0AD4069,2025-06-23,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,38,35,0,On Time,None,0.59,4.8,3.03,5603.16,7048,Standard Shipping
ORD-CC260E00,2024-03-04,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,30,28,0,On Time,None,0.12,7.9,3.88,1311.52,2342,Standard Shipping
ORD-87188972,2024-01-19,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,27,24,0,On Time,None,0.37,3.0,4.3,3465.42,5059,Standard Shipping
ORD-BA1C78DF,2024-05-26,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,14,12,0,On Time,None,0.11,4.4,3.13,4157.51,7491,Standard Shipping
ORD-4398345E,2025-11-21,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,8,5,0,On Time,None,0.26,9.8,3.07,2059.47,3269,Standard Shipping
ORD-B43F2F7F,2024-09-22,"Santos, BR","Shanghai, CN",Commodity,Sea,Semiconductors,35,37,35,0,On Time,None,0.4,3.9,3.0,6202.0,8860,Standard Shipping
ORD-1FD7BF70,2024-12-17,"Santos, BR","Shanghai, CN",Commodity,Sea,Semiconductors,35,37,34,0,On Time,None,0.52,1.0,3.17,303.24,399,Standard Shipping
ORD-86E076D4,2024-09-24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,7,0,On Time,None,0.85,8.4,3.84,499.5,540,Standard Shipping
ORD-786BEBAC,2025-04-02,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,7,0,On Time,None,0.11,7.4,2.72,1428.02,2573,Standard Shipping
ORD-CABEEF1B,2025-03-05,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,31,26,0,On Time,None,0.7,5.7,2.89,6574.75,7735,Standard Shipping
ORD-79618CC9,2025-05-23,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Pharmaceuticals,24,25,38,13,Late,Geopolitical Conflict (Route Diversion),0.68,8.0,4.01,19250.78,9549,Expedited Air Freight
ORD-D2CF7311,2025-05-30,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,8,7,0,On Time,None,0.36,4.1,5.64,2775.08,4081,Standard Shipping
ORD-8E70A477,2025-05-04,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,27,24,0,On Time,None,0.8,8.8,3.69,6492.6,7214,Standard Shipping
ORD-8BF758A5,2025-07-05,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,None,0.12,2.0,4.31,5495.28,9813,Standard Shipping
ORD-E0613CBA,2025-09-03,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,3,0,On Time,None,0.22,8.8,2.78,44178.64,6584,Standard Shipping
ORD-BAD82CC1,2025-01-28,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,10,8,0,On Time,None,0.58,6.5,4.55,996.98,1262,Standard Shipping
ORD-6EAF9651,2024-09-09,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,6,4,0,On Time,None,0.34,0.2,4.45,2225.74,302,Standard Shipping
ORD-5ACFB360,2025-07-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,19,0,On Time,None,0.78,1.7,0.7,2327.35,2615,Standard Shipping
ORD-BB108230,2025-09-27,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,10,5,0,On Time,None,0.12,3.0,4.32,1625.12,2902,Standard Shipping
ORD-A700343E,2024-05-25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,8,7,0,On Time,None,0.6,5.0,5.21,7837.6,9797,Standard Shipping
ORD-A4760DBB,2025-02-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,None,0.81,0.2,2.69,3352.12,3704,Standard Shipping
ORD-FF2711C8,2025-01-05,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,25,23,0,On Time,None,0.74,9.9,1.89,5126.91,5893,Standard Shipping
ORD-6A6A6554,2025-12-14,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,26,24,0,On Time,None,0.83,4.6,3.63,1453.02,1588,Standard Shipping
ORD-89D3CE5C,2025-01-12,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,22,1,Late,Port Congestion,0.19,2.6,3.2,1758.64,2687,Standard Shipping
ORD-D57A96D3,2024-03-11,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,31,28,0,On Time,None,0.71,5.2,0.57,5643.0,6600,Standard Shipping
ORD-16BB01B7,2025-01-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,19,0,On Time,None,0.9,1.8,4.65,1805.0,1900,Standard Shipping
ORD-521AE272,2024-12-13,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,28,0,On Time,None,0.51,3.1,2.91,3288.03,4355,Standard Shipping
ORD-F642A4E7,2025-12-21,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,15,12,0,On Time,None,0.32,3.7,4.59,339.9,515,Standard Shipping
ORD-2D11A7C2,2024-04-10,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,37,35,0,On Time,None,0.17,1.2,4.61,1704.69,2914,Standard Shipping
ORD-292EDF75,2025-10-02,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,37,35,0,On Time,None,0.46,2.7,3.86,2728.74,3738,Standard Shipping
ORD-D9101F71,2024-03-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,19,0,On Time,None,0.46,9.2,3.55,4343.5,5950,Standard Shipping
ORD-3688D155,2024-02-22,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,30,28,0,On Time,None,0.77,3.8,3.66,3384.24,3824,Standard Shipping
ORD-9B5D3530,2024-01-07,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,5,3,0,On Time,None,0.28,10.0,3.11,66872.96,9499,Standard Shipping
ORD-E80CB324,2024-09-28,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,30,28,0,On Time,None,0.1,6.3,3.27,2015.2,3664,Standard Shipping
ORD-03C0BF59,2024-06-15,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,4,2,0,On Time,None,0.14,0.3,3.65,35149.62,5606,Standard Shipping
ORD-3B9EF36E,2025-11-11,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Pharmaceuticals,28,30,28,0,On Time,None,0.5,0.5,4.85,5761.5,7682,Standard Shipping
ORD-AE154D7F,2025-04-04,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,15,12,0,On Time,None,0.66,4.3,4.18,6704.74,8078,Standard Shipping
ORD-61047724,2024-01-04,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,15,12,0,On Time,None,0.47,10.0,4.66,5873.39,7991,Standard Shipping
ORD-F0CF1576,2025-04-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,19,17,0,On Time,None,0.26,0.2,1.7,5143.32,8164,Standard Shipping
ORD-7713468B,2025-08-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,25,5,Late,Severe Weather (Typhoon/Storm),0.84,4.1,1.22,1827.12,1655,Standard Shipping
ORD-6E69420C,2024-06-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,None,0.56,8.2,3.29,1717.56,2202,Standard Shipping
ORD-E31653A2,2025-10-21,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,26,24,0,On Time,None,0.18,5.2,4.52,1796.55,3045,Standard Shipping
ORD-6574BBD5,2024-01-21,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,38,35,0,On Time,None,0.52,6.9,3.82,163.4,215,Standard Shipping
ORD-69943FCD,2024-03-14,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,13,0,On Time,None,0.88,9.9,2.09,2787.1,2965,Standard Shipping
ORD-FF4BA124,2025-04-08,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,6,3,0,On Time,None,0.88,8.6,1.95,83164.62,8043,Standard Shipping
ORD-3A253AB2,2025-05-25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,22,2,Late,Port Congestion,0.56,2.9,3.32,4763.62,5552,Standard Shipping
ORD-F80D4C13,2025-11-14,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,5,1,0,On Time,None,0.22,0.5,5.09,63228.33,9423,Standard Shipping
ORD-FA0FBFFA,2024-06-25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,41,10,Late,Geopolitical Conflict (Route Diversion),0.48,8.4,5.72,8552.03,7223,Re-routing
ORD-30A6F889,2025-09-24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,7,0,On Time,None,0.37,4.0,3.11,1273.42,1859,Standard Shipping
ORD-BFE7D6B4,2025-12-13,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,5,2,0,On Time,None,0.53,5.4,3.19,78612.93,9342,Standard Shipping
ORD-D74D8442,2024-02-05,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,37,35,0,On Time,None,0.77,2.1,3.13,3193.08,3608,Standard Shipping
ORD-B39BAAB6,2024-08-27,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,25,24,0,On Time,None,0.41,8.2,1.89,4762.98,6756,Standard Shipping
ORD-9D30590E,2024-01-28,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,26,22,0,On Time,None,0.22,6.7,3.85,1246.23,2043,Standard Shipping
ORD-6D4C485B,2025-01-01,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,10,7,0,On Time,None,0.88,1.5,3.48,6832.86,7269,Standard Shipping
ORD-70EA85C4,2025-05-09,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,4,2,0,On Time,None,0.47,0.4,4.75,35226.35,4357,Standard Shipping
ORD-39FA8ECF,2024-07-02,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,14,12,0,On Time,None,0.18,6.4,2.03,2312.8,3920,Standard Shipping
ORD-CF45CD8B,2024-06-20,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,7,0,On Time,None,0.87,5.1,2.7,1992.49,2131,Standard Shipping
ORD-A98196C1,2024-12-05,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,13,18,5,Late,Port Congestion,0.57,2.1,4.09,5669.74,6566,Standard Shipping
ORD-10CACA54,2025-10-10,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,26,35,9,Late,Geopolitical Conflict (Route Diversion),0.22,8.1,4.92,1896.37,1943,Re-routing
ORD-236DBD59,2025-10-05,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,10,7,0,On Time,None,0.63,8.4,2.28,3740.85,4590,Standard Shipping
ORD-62952341,2024-02-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,None,0.13,4.5,4.58,2799.01,4954,Standard Shipping
ORD-3E4A6ECE,2025-11-13,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,4,3,0,On Time,None,0.44,2.6,2.27,50996.88,6439,Standard Shipping
ORD-AF904AA7,2024-03-14,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,13,15,2,Late,Port Congestion,0.71,4.4,3.07,1324.22,1408,Standard Shipping
ORD-69E0B603,2025-10-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,None,0.82,9.4,2.3,707.98,778,Standard Shipping
ORD-4A6BB8EE,2025-07-10,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,9,7,0,On Time,None,0.77,1.6,4.76,5515.32,6232,Standard Shipping
ORD-678EBA55,2024-06-19,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,4,3,0,On Time,None,0.59,6.0,4.02,76973.49,8802,Standard Shipping
ORD-FB5A25D7,2025-06-20,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,4,2,0,On Time,None,0.18,5.7,5.01,22877.25,3525,Standard Shipping
ORD-3FCD254E,2025-05-03,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,27,22,0,On Time,None,0.52,1.0,2.62,5608.04,7379,Standard Shipping
ORD-BB66E221,2025-06-22,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,15,11,0,On Time,None,0.61,2.2,2.48,1411.97,1754,Standard Shipping
ORD-80AB9976,2024-04-17,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,36,34,0,On Time,None,0.9,3.0,4.03,2591.6,2728,Standard Shipping
ORD-5572221F,2025-12-03,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,6,3,0,On Time,None,0.88,7.4,4.37,25084.84,2426,Standard Shipping
ORD-84F490AC,2024-10-19,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,14,12,0,On Time,None,0.11,6.4,3.32,2243.31,4042,Standard Shipping
ORD-C2CD0169,2025-11-25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,26,24,0,On Time,None,0.58,1.7,2.9,6421.91,8129,Standard Shipping
ORD-8A840F94,2025-09-20,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,14,12,0,On Time,None,0.13,0.2,3.31,375.72,665,Standard Shipping
